User_ID,Book_ID,Book_Title,Recommendation_Score
7980,0553212753,Little Women (Bantam Classics),8.0
7980,0711933375,The Smiths: The Visual Documentary,8.0
7987,002040400X,Unexplained Sniglets of the Universe,10.0
7987,0425166090,"Girls R.U.L.E (Girls R.U.L.E, No 1)",10.0
7987,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),10.0
7987,0671041657,Whispers from the Past,10.0
7988,0786886323,Carter Beats the Devil,10.0
7988,0312282990,The Amazing Adventures of Kavalier & Clay,8.814098145
7988,037570485X,The Inn at Lake Devine,7.0
7988,0151489262,The Flanders Panel,6.0
7988,0140147551,The Deptford Trilogy: Fifth Business/the Manticore/World of Wonders,0.0
7991,0345450892,The Lake of Dead Languages (Ballantine Reader's Circle),8.2
7991,0060987529,Confessions of an Ugly Stepsister : A Novel,7.4
7991,0385021747,In God We Trust: All Others Pay Cash,0.0
7991,0671884115,EYEBALLS FOR MIDNIGHT SNACK : EYEBALLS FOR MIDNIGHT SNACK,0.0
7993,3404139178,Das Lacheln der Fortuna: Historischer Roman,10.0
7993,3453126777,Ein gutes Omen.,10.0
7993,3442416582,Der FÃ?Â¼nfte Elefant. Ein Scheibenwelt- Roman.,10.0
7993,3442421306,Alles Sense. Ein Scheibenwelt- Roman.,10.0
7993,3453162994,Sommerschwestern.,10.0
7996,0425181111,Strangers,10.0
7996,0553802496,Odd Thomas,10.0
7996,0425163407,Unnatural Exposure,10.0
7996,0446354732,Nothing Lasts Forever,10.0
7996,0425182878,Chosen Prey,9.0
8006,0316769509,Nine Stories,8.342756208
8006,0316776963,Me Talk Pretty One Day,0.0
8006,0380896869,Changeling,0.0
8009,0425128946,Reaper,9.0
8009,0671793489,All Around the Town,9.0
8009,0671867113,Moonlight Becomes You,8.128137637
8009,0060916338,House Made of Dawn (Perennial Library),8.0
8009,0380730847,The Forgotten (Peter Decker & Rina Lazarus Novels (Paperback)),8.0
8012,0688177751,Miss Julia Speaks Her Mind : A Novel,10.0
8012,0142000345,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",10.0
8012,006621341X,A Woman Betrayed,10.0
8012,0066620996,Good to Great: Why Some Companies Make the Leap... and Others Don't,10.0
8012,014025448X,At Home in Mitford (The Mitford Years),10.0
8013,1400050308,Treason : Liberal Treachery from the Cold War to the War on Terrorism,10.0
8013,1576738981,"So Little Time (Mail Order Bride, Book 9)",10.0
8013,0786703733,The Mammoth Book of International Erotica,10.0
8013,038531700X,The Loop: A Novel,10.0
8013,044022473X,Breach of Promise,10.0
8016,0553582755,One Door Away from Heaven,7.222222222
8016,0743467523,Dreamcatcher,5.0
8017,006101351X,The Perfect Storm : A True Story of Men Against the Sea,7.6
8017,0553569295,The Mask,0.0
8017,0671003836,Flashback (Star Trek: Voyager),0.0
8022,0515118249,The Cat Who Blew the Whistle,10.0
8022,0425182010,Mistletoe Man,10.0
8022,0060964049,"Tales of the City (Tales of the City Series, V. 1)",10.0
8022,0515113328,The Cat Who Went into the Closet,10.0
8022,0312950586,Every Living Thing,10.0
8023,0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),9.224293425
8023,0316284955,White Oleander : A Novel (Oprah's Book Club),7.219785059
8023,0312291639,The Nanny Diaries: A Novel,6.0
8023,0385335482,Confessions of a Shopaholic (Summer Display Opportunity),5.526215661
8023,0761123148,"8 Simple Rules for Dating My Teenage Daughter: And Other Tips from a Beleaguered Father, (Not That Any of Them Work)",4.0
8026,0743418204,In Her Shoes : A Novel,8.0
8026,080411868X,"Welcome to the World, Baby Girl!",7.762884842
8026,0671021001,She's Come Undone (Oprah's Book Club),7.0
8026,0316601950,The Pilot's Wife : A Novel,0.0
8026,034543479X,A Widow for One Year,0.0
8028,0375700757,Cold Mountain : A Novel,8.6
8028,0672321289,Sams Teach Yourself SQL in 10 Minutes (2nd Edition),0.0
8028,074322535X,Gap Creek: The Story of a Marriage,0.0
8028,0773730869,Million Dollar Strategy,0.0
8031,0962959170,The Teenage Liberation Handbook: How to Quit School and Get a Real Life and Education,10.0
8031,067168390X,Lonesome Dove,10.0
8031,0312243022,The Hours : A Novel,10.0
8031,0262561093,Artificial Minds,9.0
8031,0451202341,Back Roads,9.0
8032,1890132284,Gaviotas: A Village to Reinvent the World,10.0
8032,0440340608,If Beale Street Could Talk,10.0
8032,0380724820,Field Notes: Grace Note,10.0
8032,0375758984,What Should I Do with My Life? : The True Story of People Who Answered the Ultimate Question,10.0
8032,0345424719,A Widow for One Year,10.0
8034,842542092X,El Hombre En Busca de Sentido,10.0
8034,8420616893,El Guardian Entre El Centeno,10.0
8034,1841721522,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,10.0
8034,842048301X,Historias De Mujeres,9.0
8034,8420790796,Dias de reyes magos,9.0
8039,1573229326,How to Be Good,7.1
8039,0375703764,House of Leaves,0.0
8039,0452282152,Girl with a Pearl Earring,0.0
8039,0452284295,Cheet (Plume Books),0.0
8040,0066214122,Prey: A Novel,8.1
8040,0140076875,Happy all the time: A novel (Contemporary American fiction),0.0
8040,0156027321,Life of Pi,0.0
8040,0316693006,Four Blind Mice,0.0
8040,0345458923,The Sinner,0.0
8041,0670865796,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),7.0
8041,0525945741,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,0.0
8043,0891073906,This Present Darkness,8.0
8043,0446611212,Violets Are Blue,7.5
8043,0425182908,Isle of Dogs,0.0
8043,0451207580,Who Left That Body in the Rain? (Thoroughly Southern Mysteries),0.0
8046,0142001740,The Secret Life of Bees,8.2
8046,0396091903,The Girl on the Beach: A Novel of Suspense,0.0
8046,0486268721,Great Speeches (Dover Thrift Editions),0.0
8046,0679751602,Mama Makes Up Her Mind: And Other Dangers of Southern Living,0.0
8046,0971880107,Wild Animus,0.0
8048,0553582755,One Door Away from Heaven,8.0
8048,0373484429,Reflections And Dreams,0.0
8048,0449002411,The Presence,0.0
8048,0553572326,Survival of the Fittest: An Alex Delaware Novel,0.0
8049,0446516570,Up Country: A Novel,10.0
8049,0140468811,The New Read-Aloud Handbook,10.0
8049,0553071807,This Day All Gods Die: The Gap into Ruin (Gap Series/Stephen R. Donaldson),9.0
8049,0451195507,Judging Time (April Woo Suspense Novels (Paperback)),9.0
8052,0805013342,"\""A\"" is for Alibi : A Kinsey Millhone Mystery (A Kinsey Millhone Mystery)",10.0
8052,0842373195,"Let's Roll: Ordinary People, Extraordinary Courage",10.0
8052,0785273425,The Sacred Romance: Drawing Closer to the Heart of God,10.0
8052,158229190X,"Every Woman's Hope: Defined by Grace, Beloved by God",9.0
8052,0440220459,Drop Shot (Myron Bolitar Mysteries (Paperback)),9.0
8058,0743400518,Avatar Book Two of Two (Star Trek: Deep Space Nine),10.0
8058,0553573136,Couplehood,10.0
8058,074340050X,Avatar Book One of Two (Star Trek Deep Space Nine),10.0
8058,0345342968,Fahrenheit 451,8.75
8058,1578590450,Dictionary of Theories,8.0
8062,0552996009,Notes From a Small Planet,7.388262098
8062,0330484915,Dancing with mules,5.0
8062,0006551076,Ocean In Iowa,0.0
8062,0140178198,The Portable Jack Kerouac (The Viking Portable Library),0.0
8065,0316096199,Lucky : A Memoir,8.12286434
8065,0671507036,Montana 1948 : Montana 1948,8.0
8065,0385504209,The Da Vinci Code,4.142135624
8065,0312422156,Middlesex: A Novel,0.0
8065,0345340426,The Hobbit and The Lord of the Rings,0.0
8068,0451167805,Firestarter,10.0
8068,0385424728,The Chamber,10.0
8068,0972317309,Zion's Darkness Where Faith Takes A Fatal Turn,10.0
8068,0399138439,"Three Complete Novels: Lightning, the Face of Fear, the Vision",10.0
8068,0380815923,Blackberry Wine : A Novel,10.0
8070,0312275420,Being Dead : A Novel,7.544441544
8070,0393050939,Stiff: The Curious Lives of Human Cadavers,7.0
8070,0375725504,The Diagnosis,6.0
8070,0385336780,Broken Music: A Memoir,6.0
8070,0451527887,The Hunchback of Notre-Dame (Signet Classics (Paperback)),4.0
8072,0446310786,To Kill a Mockingbird,10.0
8072,0399151613,The Jane Austen Book Club,10.0
8072,0141000198,Bridget Jones's Diary,10.0
8072,0449208672,The Cater Street Hangman,10.0
8072,0140298479,Bridget Jones: The Edge of Reason,10.0
8074,3453052544,Christine. Roman.,10.0
8074,3596137705,Das Weibernest,8.0
8074,3453007867,Friedhof der Kuscheltiere. Roman.,7.832350509
8074,3442413338,"Lauf, Jane, lauf. Roman.",7.0
8078,9053561765,The Prostitution Prism,10.0
8078,0385487657,Jesus and the Holocaust: Reflections on Suffering and Hope,10.0
8078,0380703475,Chiefs,10.0
8078,0824518845,The Shattered Lantern: Rediscovering a Felt Presence of God,10.0
8078,0380842939,Sacajawea (Lewis & Clark Expedition),10.0
8084,1569715025,Lone Wolf and Cub 1: The Assasin's Road,10.0
8084,0316777730,Naked,8.252341139
8084,1573229326,How to Be Good,8.0
8084,1573220051,Katherine,8.0
8084,034543076X,Manifold: Time (Manifold (Paperback)),8.0
8085,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8.2
8085,0142000205,Icy Sparks,0.0
8085,0142001422,The Pickup,0.0
8085,0452282152,Girl with a Pearl Earring,0.0
8085,0743233026,Sin Killer,0.0
8096,0099771519,Memoirs of a Geisha Uk,8.5
8096,0449911446,Before Women Had Wings (Ballantine Reader's Circle),8.375
8096,042518109X,Whispers,0.0
8096,0451410750,The Wheat Field (Mysteries & Horror),0.0
8096,0552138320,They Came and Ate Us,0.0
8100,0064462188,Stop Pretending: What Happened When My Big Sister Went Crazy,10.0
8100,0590306731,Searching for David's Heart: A Christmas Story,10.0
8100,0671793489,All Around the Town,10.0
8100,014028009X,Bridget Jones's Diary,10.0
8100,0671741195,The Cradle Will Fall,10.0
8111,0553268880,The Prince of Tides,7.2
8111,075151103X,Monk's Hood (Cadfael Chronicles),0.0
8111,0575061596,About a boy,0.0
8111,0575073004,Nightchild (Gollancz SF S.),0.0
8115,0316666343,The Lovely Bones: A Novel,8.2
8124,0380789019,Neverwhere,7.666666667
8124,0446365661,Wall of Brass,7.0
8124,0099734508,The Worthing Waga,0.0
8124,0345384466,The Witching Hour (Lives of the Mayfair Witches),0.0
8124,0446359637,Breath of Scandal,0.0
8136,0345331354,Cosmos,9.0
8136,0812548051,"Wizard's First Rule (Sword of Truth, Book 1)",7.326182919
8136,0345452062,Rise to Rebellion,6.333333333
8136,0812548094,"Stone of Tears (Sword of Truth, Book 2)",3.0
8136,006099486X,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",0.0
8137,0966410076,"You Are Being Lied To: The Disinformation Guide to Media Distortion, Historical Whitewashes and Cultural Myths",10.0
8137,0971394202,Everything You Know Is Wrong: The Disinformation Guide to Secrets and Lies,10.0
8137,0385498721,Survivor : A Novel,8.114252069
8137,0440224985,The Poison Tree,7.0
8137,0060909412,Ariadne's Thread,0.0
8138,0842332359,Glorious Appearing: The End of Days (Left Behind #12),9.0
8138,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),7.325795574
8138,0785273077,A Hero in Every Heart: Champions from All Walks of Life Share Powerful Messages to Inspire the Hero in Each of Us,7.0
8138,1556599994,Heart of Bamboo: Poetry & Music in the Zen Tradition,0.0
8138,1558533532,"Life's Little Instruction Book (Life's Little Instruction Book , Vol 3)",0.0
8140,0140272658,Are You Experienced?,9.0
8140,0060920084,The Lost Continent: Travels in Small-Town America,9.0
8140,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),8.25
8140,0312199511,Quarantine : A Novel,7.0
8140,0060972122,The Mysteries of Pittsburgh,0.0
8143,8807813823,Garzanti - Gli Elefanti: La Famiglia Winshaw,9.0
8143,8806143042,Almost blue (Stile libero),8.613538886
8143,8817106100,Oceano Mare,8.0
8146,0385420161,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",8.285714286
8146,0345272587,The Fellowship of the Ring,8.0
8146,0553273914,The House of the Spirits,6.5
8146,014100018X,Chocolat,0.0
8146,0385486804,Into the Wild,0.0
8150,0345370775,Jurassic Park,8.2
8150,0345353145,Sphere,0.0
8153,0440211727,A Time to Kill,10.0
8153,0684855526,Flight,9.0
8153,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),8.0
8153,0451173406,Suspicion of Innocence,8.0
8153,0440226104,Black and Blue,8.0
8158,0684801523,The Great Gatsby,8.2
8158,0060934417,Bel Canto: A Novel,0.0
8158,0446359408,Sybil,0.0
8160,0393312836,A Clockwork Orange (Norton Paperback Fiction),8.75
8160,015626224X,Down and Out in Paris and London,8.0
8160,0140293469,High Fidelity,8.0
8160,038549565X,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,0.0
8160,0768906334,Arco 30 Days to the Sat: Teacher-Tested Strategies and Techniques for Scoring High (30 Days to the Sat),0.0
8161,0452282152,Girl with a Pearl Earring,7.9
8161,0060987561,I Know This Much Is True,0.0
8161,0394563492,A Civil Action,0.0
8161,0440235596,Tara Road,0.0
8161,096533192X,The Secret Life of Bees,0.0
8165,1575001438,Survivor : The Ultimate Game,10.0
8165,0312202938,"Dead Souls: An Inspector Rebus Novel (Rankin, Ian. Inspector Rebus Series,)",8.0
8165,0393307050,Master and Commander (Aubrey-Maturin (Paperback)),8.0
8165,0425175111,A Stitch in Time (Needlecraft Mysteries),8.0
8165,0345436911,The Dress Lodger (Ballantine Reader's Circle),7.619215283
8166,0894808249,All I Need to Know I Learned from My Cat,10.0
8166,0345342968,Fahrenheit 451,10.0
8166,2290336939,Les Voies d'Anubis,10.0
8166,0684845776,Unlimited Power : The New Science Of Personal Achievement,10.0
8169,0446612545,The Beach House,10.0
8169,0425182908,Isle of Dogs,10.0
8169,0440235162,The Smoke Jumper,9.535556261
8169,0446611212,Violets Are Blue,9.071112523
8169,0440224764,The Partner,9.0
8170,1558747109,"Chicken Soup for the Cat and Dog Lover's Soul - Celebrating Pets as Family with Stories About Cats, Dogs and Other Critters",10.0
8170,0679785892,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,10.0
8170,075227192X,American Beauty Sight and Sound Edition,10.0
8172,0316569321,White Oleander : A Novel,8.0
8172,1573247707,The Peace Book : 108 Simple Ways to Create a More Peaceful World,0.0
8180,0451526341,Animal Farm,8.597132174
8180,0515131229,Dance upon the Air (Three Sisters Island Trilogy),6.0
8180,038533348X,Cat's Cradle,5.0
8180,0140186484,Twenty Love Poems: And a Song of Despair (Twentieth Century Classics),0.0
8180,014038572X,The Outsiders (Now in Speak!),0.0
8182,0895770652,"Birds: Their Life, Their Ways, Their World",10.0
8182,0553560271,Shadows,10.0
8182,0515133639,The Absence of Nectar,10.0
8182,0425128164,The Voice of the Night,10.0
8182,0446610038,1st to Die: A Novel,10.0
8187,0807083054,Kindred (Black Women Writers Series),8.486978231
8187,0312307314,The Palace Thief: Stories,8.0
8187,0688167888,Miss Julia Speaks Her Mind: A Novel,8.0
8187,0804106304,The Joy Luck Club,8.0
8187,0062501860,Plain and Simple : A Journey to the Amish (Ohio),7.0
8189,0440226430,Summer Sisters,7.2
8189,0060921145,Animal Dreams,0.0
8189,0312291639,The Nanny Diaries: A Novel,0.0
8189,0385314280,When Elephants Weep: The Emotional Lives of Animals,0.0
8189,0515126098,Field of Thirteen,0.0
8192,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),8.5
8192,067122168X,CELEBRATN HEART,8.0
8192,0688160344,When I Fall in Love,8.0
8192,0140254544,A Light in the Window (The Mitford Years),6.901923789
8192,014025448X,At Home in Mitford (The Mitford Years),5.240691234
8194,0451192001,How Stella Got Her Groove Back,10.0
8194,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),9.8
8194,0446606812,Message in a Bottle,9.25
8194,038079487X,What Looks Like Crazy On An Ordinary Day,0.0
8195,0440214041,The Pelican Brief,7.0
8195,0425081818,The Talisman,0.0
8195,0425158594,Demon Seed,0.0
8195,0446359866,Presumed Innocent,0.0
8195,0451188462,Desperation,0.0
8196,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,10.0
8196,0446603716,Hide & Seek,10.0
8196,0515132020,Heaven and Earth (Three Sisters Island Trilogy),10.0
8196,0515126772,Jewels of the Sun (Irish Trilogy),10.0
8196,0452265622,The Journey Home: Some Words in Defense of the American West,10.0
8197,0743437640,The Mulberry Tree,8.4
8197,0061032093,Breathing Room (Avon Romance),8.0
8197,0553583956,Safe Harbor,6.5
8197,068485791X,Shipping News : A Novel (Scribner Classics),0.0
8200,0553802976,"Love, Greg & Lauren",10.0
8200,0767905938,A Year by the Sea: Thoughts of an Unfinished Woman,9.0
8200,0449910644,Spontaneous Healing : How to Discover and Enhance Your Body's Natural Ability to Maintain and Heal Itself,8.0
8200,0671250671,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))",8.0
8200,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),7.333333333
8201,0440235162,The Smoke Jumper,7.5
8201,0553572326,Survival of the Fittest: An Alex Delaware Novel,6.666666667
8201,0440237300,Three Weeks in Paris,4.25
8201,051512608X,The Reef,3.0
8202,0345361792,A Prayer for Owen Meany,9.8
8202,0441478123,The Left Hand of Darkness (Remembering Tomorrow),0.0
8202,0451166892,The Pillars of the Earth,0.0
8202,0679723412,Pnin (Vintage International),0.0
8202,0696217120,Trading Spaces Behind the Scenes: Including Decorating Tips and Tricks,0.0
8203,0312968221,The Last Valentine,10.0
8203,0805072411,"The Fibromyalgia Handbook, 3rd Edition: A 7-Step Program to Halt and Even Reverse Fibromyalgia",10.0
8203,0373291272,Halloween Knight (The Cavendish Chronicles) (Historical),10.0
8203,1581822707,The Fibromyalgia Cookbook: More Than 120 Easy and Delicious Recipes,10.0
8203,0836218353,Yukon Ho!,10.0
8206,0671016652,Three Wishes,10.0
8206,0771045913,When Justice Fails: The David Milgaard Story,10.0
8206,0446359459,Facets,10.0
8206,0061092827,Shades of Grace,10.0
8206,0446532452,The Wedding,10.0
8208,0486414108,Song of Myself (Dover Thrift Editions),10.0
8208,0689828683,The Landry News,9.0
8208,014038572X,The Outsiders (Now in Speak!),9.0
8208,0688058000,Paul Bunyan 20th Anniversary Edition,9.0
8208,0440439884,Island of the Blue Dolphins,8.087757716
8209,059030271X,Charlotte's Web,8.0
8209,0553277472,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,6.666666667
8209,0871136791,Cold Mountain,6.666666667
8209,0060958022,Five Quarters of the Orange,6.333333333
8209,0440402832,The Door in the Wall (Yearling Newbery),0.0
8210,0060977493,The God of Small Things,7.6
8210,0140248307,The Cunning Man: A Novel,0.0
8210,0345353749,A Town Like Alice,0.0
8210,0345447840,The Surgeon,0.0
8210,0380727625,Cast in Stone (Leo Waterman Mysteries (Paperback)),0.0
8212,0060977493,The God of Small Things,10.0
8212,0345381432,Dreaming in Cuban,10.0
8212,0375758984,What Should I Do with My Life? : The True Story of People Who Answered the Ultimate Question,10.0
8212,0345424719,A Widow for One Year,8.134971474
8215,0140502343,Story of Ferdinand (Picture Puffin),10.0
8215,0030018897,"\""B\"" is for burglar (A Kinsey Millhone mystery)",9.0
8215,0345416260,Pope Joan (Ballantine Reader's Circle),9.0
8215,0805013342,"\""A\"" is for Alibi : A Kinsey Millhone Mystery (A Kinsey Millhone Mystery)",9.0
8215,0786886307,Stolen Lives : Twenty Years in a Desert Jail (Oprah's Book Club (Paperback)),9.0
8217,0140298479,Bridget Jones: The Edge of Reason,6.783113106
8217,0395560012,The Jump-Off Creek,5.0
8217,0060988649,Lost: A Novel,4.0
8217,034538475X,The Tale of the Body Thief (Vampire Chronicles (Paperback)),0.0
8217,0446675059,The Honk and Holler Opening Soon,0.0
8220,0345435729,"Morgawr (The Voyage of the Jerle Shannara, Book 3)",9.0
8220,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",9.0
8220,0765346524,Wizard's First Rule (Sword Of Truth),8.0
8228,0670894370,A Common Life : The Wedding Story (The Mitford Years),10.0
8228,0310925681,NIV Study Bible,10.0
8228,0871566052,The Sierra Club Home Planet Postcard Collection,10.0
8228,0140265686,Out to Canaan (The Mitford Years),10.0
8228,0140257934,"These High, Green Hills (The Mitford Years)",10.0
8230,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),7.3
8230,0345361792,A Prayer for Owen Meany,0.0
8234,0440206154,Red Dragon,7.222222222
8234,0553244388,Champagne for One,5.0
8235,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,10.0
8235,0345439104,Drowning Ruth (Oprah's Book Club),10.0
8235,0688167888,Miss Julia Speaks Her Mind: A Novel,10.0
8236,0140386335,The Neverending Story,10.0
8236,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10.0
8236,0345339711,"The Two Towers (The Lord of the Rings, Part 2)",9.748098387
8236,0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",9.465280403
8236,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",9.383991549
8237,0446670251,The Virgin Suicides,8.1
8237,0316769509,Nine Stories,0.0
8237,037582233X,Stargirl,0.0
8238,0060927569,High Tide in Tucson : Essays from Now or Never,10.0
8238,031242227X,Running with Scissors: A Memoir,7.111111111
8238,0060516240,Kinki Lullaby,0.0
8238,0060529709,Everything Is Illuminated : A Novel,0.0
8238,0066209242,Becoming a Tiger : How Baby Animals Learn to Live in the Wild,0.0
8239,0312991460,To the Nines (A Stephanie Plum Novel),10.0
8239,0425195449,Naked Prey (Prey),9.0
8239,0671011367,Deja Dead,7.633679721
8239,0451459245,The Firebrand: A Novel,7.0
8239,0446602620,Blood Work,5.0
8240,0440998050,A Wrinkle in Time,8.625
8240,0890876789,Inspiration Sandwich: Stories to Inspire Our Creative Freedom,8.112873414
8240,0060915544,The Bean Trees,8.0
8240,0345424468,Violin/Open Market Edition,6.0
8240,0743203631,Gap Creek: The Story Of A Marriage,6.0
8241,0385472951,The Partner,10.0
8241,0060168013,Pigs in Heaven,8.0
8241,1559704756,The Queen's Bastard,8.0
8241,0525946829,Quentins,7.796028852
8241,0060008024,Angels,7.498277525
8244,0141301058,The BFG,10.0
8244,0385729332,The Sisterhood of the Traveling Pants,10.0
8244,0836213122,There's Treasure Everywhere--A Calvin and Hobbes Collection,9.287521954
8244,0836221362,It's A Magical World: A Calvin and Hobbes Collection,9.0
8244,0141301104,The Witches (Puffin Novels),9.0
8245,0385504209,The Da Vinci Code,8.8
8245,0141186690,The Bell (Penguin Twentieth-Century Classics),0.0
8245,0375725784,A Heartbreaking Work of Staggering Genius,0.0
8245,0375802118,"The Subtle Knife (His Dark Materials, Book 2)",0.0
8245,0385475772,Nine Parts of Desire: The Hidden World of Islamic Women,0.0
8247,0446612618,A Kiss Remembered,10.0
8247,0671014196,The Summerhouse,9.0
8247,0515130389,Carolina Moon,9.0
8247,0451410823,Summer Secrets,9.0
8247,0821772341,Kentucky Rich,9.0
8248,0449003787,"\""O\"" Is for Outlaw",10.0
8248,0449003795,P Is for Peril,10.0
8248,0385486804,Into the Wild,10.0
8248,0446607657,When the Wind Blows,9.0
8248,0671617028,The Color Purple,9.0
8250,0060929871,Brave New World,10.0
8250,0425178234,Ladies With Options,10.0
8250,0380004933,Man Who Fell to Earth,10.0
8250,0385036213,The World Inside.,9.0
8250,0671006614,TEARS OF RAGE,9.0
8261,0440498058,A Wrinkle In Time,8.222222222
8261,0812510240,Firedance,6.0
8261,1573225681,"Living Buddha, Living Christ",0.0
8261,156619024X,Jane Eyre,0.0
8261,1565922840,Learning Perl (2nd Edition),0.0
8263,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),8.5
8263,087113795X,Peace Like a River,7.5
8263,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),7.333333333
8267,0671690094,ANNE FRANK: DIARY OF A YOUNG GIRL,10.0
8267,0394820371,The Phantom Tollbooth,10.0
8267,0553296981,Anne Frank: The Diary of a Young Girl,8.885774233
8267,0152045643,The Bookstore Mouse,7.0
8268,1861976127,"Eats, Shoots and Leaves: The Zero Tolerance Approach to Punctuation",9.0
8268,0440221595,The Glass Lake,7.2
8268,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),7.0
8268,055309999X,The Main Corpse,0.0
8270,0375725784,A Heartbreaking Work of Staggering Genius,7.5
8271,014028009X,Bridget Jones's Diary,7.8
8271,0140298479,Bridget Jones: The Edge of Reason,0.0
8271,0192826441,The Coral Island: A Tale of the Pacific Ocean (World's Classics),0.0
8271,0380790041,Taking Terri Mueller (Avon Flare Book),0.0
8272,0385484100,The Language of Life: A Festival of Poets,10.0
8272,0694524638,Invitation,10.0
8272,1561707244,"The Nature of Good and Evil (Journey of the Soul Series, Book 3)",10.0
8272,1561707236,Soul's Perfection (Journey of the Soul),10.0
8272,1561706213,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants,10.0
8284,0060391626,I Know This Much Is True (Oprah's Book Club),9.0
8284,0140053204,Travels With Charley: In Search of America,8.0
8284,0670891576,In the Heart of the Sea: The Tragedy of the Whaleship Essex,7.75
8284,0060160551,The Search for Eve,0.0
8284,0713990619,The Fabric of Reality: The Science of Parallel Universes- And Its Implications (Allen Lane Science S.),0.0
8285,0451203267,The Stranger Beside Me,10.0
8285,042518000X,Nursery Crimes (Mommy-Track Mysteries (Paperback)),9.0
8285,0312957866,Death Cruise,9.0
8285,034540761X,The Final Judgment,9.0
8285,0380002558,The Velveteen Rabbit,9.0
8288,0316781266,The Last Time They Met : A Novel,6.4
8288,0385335679,Kissing in Manhattan,0.0
8288,0385424728,The Chamber,0.0
8288,0446612545,The Beach House,0.0
8288,0743201647,The Pleasing Hour: A Novel,0.0
8289,0805002545,Bad Habits: A 100% Fact-Free Book,10.0
8289,1563057115,Passionate Vegetarian,10.0
8289,051513175X,The Descent,10.0
8289,0061091316,Lost Boys,10.0
8289,0061097241,No Offense Intended,10.0
8290,0345427025,The Flamingo Rising (Ballantine Reader's Circle),8.570588439
8290,3423202777,Der kleine Hobbit.,8.0
8290,0671027662,Coast Road: A Novel,7.0
8290,3442442354,Der Strand,6.4
8292,0380725231,Coyote Blue,10.0
8292,0613096207,Regulators,10.0
8292,0671695142,Twilight's Child (Cutler),10.0
8292,0671695169,Midnight Whispers (Cutler),10.0
8292,0613025024,Desperation,10.0
8296,0767905180,Jemima J: A Novel About Ugly Ducklings and Swans,8.285714286
8296,0312144075,The Samurai's Garden : A Novel,8.0
8296,0020427859,"Over Sea, Under Stone",0.0
8296,0142001740,The Secret Life of Bees,0.0
8296,0767905202,Mr. Maybe,0.0
8297,0894805770,What to Expect the First Year,9.459717012
8297,089480829X,What to Expect When You're Expecting (Revised Edition),9.06741241
8297,0553801279,A Traitor to Memory,9.0
8297,1401201369,Elfquest: The Grand Quest - Volume One (Elfquest),8.0
8297,0316666343,The Lovely Bones: A Novel,8.0
8301,0684871262,Speaking In Tongues : A Novel,7.666666667
8301,0316569321,White Oleander : A Novel,7.285714286
8301,0312278586,The Nanny Diaries: A Novel,0.0
8301,0385722168,"In the Beginning: The Story of the King James Bible and How It Changed a Nation, a Language,and a Culture",0.0
8301,1551665441,Innocents Club,0.0
8303,193156146X,The Time Traveler's Wife,10.0
8303,0380720787,My Life As a Whale,9.0
8303,0002243962,Girlfriend In a Coma,8.0
8303,0152017682,"The Darkangel: The Darkangel Trilogy, Volume I",8.0
8303,0446690368,The Miracles of Santo Fico: A Novel,8.0
8309,0451204530,Code to Zero,6.691669754
8309,0515090174,The Cat Who Could Read Backwards,3.0
8309,0451191749,A Winter Spy,0.0
